NAME,county,state,Total_Pop_2009,Total_Pop_2011,Total_Pop_2013,Total_Pop_2015,Total_Pop_2016,Total_Pop_2021,Total_Pop_25_to_29_2009,Total_Pop_25_to_29_2011,Total_Pop_25_to_29_2013,Total_Pop_25_to_29_2015,Total_Pop_25_to_29_2016,Total_Pop_25_to_29_2021,2009-2021 Total_Pop Change,2009-2021 Total_Pop % Change,2009-2021 Change Rank,2009-2021 Change Percentile,2009-2021 % Change Rank,2009-2021 % Change Percentile,2011-2021 Total_Pop Change,2011-2021 Total_Pop % Change,2011-2021 Change Rank,2011-2021 Change Percentile,2011-2021 % Change Rank,2011-2021 % Change Percentile,2013-2021 Total_Pop Change,2013-2021 Total_Pop % Change,2013-2021 Change Rank,2013-2021 Change Percentile,2013-2021 % Change Rank,2013-2021 % Change Percentile,2015-2021 Total_Pop Change,2015-2021 Total_Pop % Change,2015-2021 Change Rank,2015-2021 Change Percentile,2015-2021 % Change Rank,2015-2021 % Change Percentile,2016-2021 Total_Pop Change,2016-2021 Total_Pop % Change,2016-2021 Change Rank,2016-2021 Change Percentile,2016-2021 % Change Rank,2016-2021 % Change Percentile
"Franklin County, Virginia",067,51,51023.0,55621.0,56195.0,56315.0,56230.0,54829.0,2687.0,2754.0,2769.0,2936.0,2796.0,2735.0,3806.0,7.459381063441972,751.0,76.08418367346938,858.0,72.67219387755102,-792.0,-1.4239226191546384,2427.0,22.664966528530442,1787.0,43.06662416321326,-1366.0,-2.430821247441939,2757.0,12.173358827278522,2014.0,35.85086042065009,-1486.0,-2.6387285803072036,2840.0,9.614772365488697,2164.0,31.13658070678128,-1401.0,-2.4915525520184945,2860.0,8.97803247373448,2217.0,29.449219993632603
"Franklin County, Washington",021,53,69757.0,75102.0,81835.0,86443.0,87810.0,95313.0,5672.0,6134.0,6658.0,6860.0,6782.0,6725.0,25556.0,36.63574981722264,284.0,90.97576530612244,51.0,98.40561224489795,20211.0,26.911400495326365,290.0,90.78737647433854,55.0,98.27861013707364,13478.0,16.469725667501688,327.0,89.61121733588273,116.0,96.33524537922243,8870.0,10.261096907788957,358.0,88.6341929321872,188.0,94.04648201209805,7503.0,8.544584899214215,364.0,88.44317096466094,211.0,93.3142311365807
"Franklin Parish, Louisiana",041,22,19996.0,20752.0,20699.0,20550.0,20464.0,19964.0,1270.0,1304.0,1366.0,1360.0,1253.0,1290.0,-32.0,-0.16003200640127835,1840.0,41.358418367346935,1820.0,41.996173469387756,-788.0,-3.797224363916729,2424.0,22.76059929869302,2201.0,29.869301880777815,-735.0,-3.5508961785593485,2439.0,22.307202039515612,2221.0,29.254302103250478,-586.0,-2.8515815085158103,2421.0,22.954473097739573,2216.0,29.48105698822031,-500.0,-2.443315089914,2406.0,23.432028016555236,2206.0,29.799426934097422
"Franklin city, Virginia",620,51,8728.0,8570.0,8539.0,8457.0,8413.0,8249.0,434.0,379.0,380.0,499.0,570.0,688.0,-479.0,-5.488084326306142,2334.0,25.605867346938776,2594.0,17.315051020408163,-321.0,-3.7456242707117893,1982.0,36.85049410264584,2186.0,30.347465731590688,-290.0,-3.396182222742705,1971.0,37.22115997450606,2202.0,29.859783301465903,-208.0,-2.459501005084541,1921.0,38.87297039159503,2131.0,32.18720152817574,-164.0,-1.9493640794009282,1924.0,38.7774594078319,2089.0,33.5243553008596
"Frederick County, Maryland",021,24,224185.0,231725.0,236668.0,241373.0,243465.0,267498.0,12373.0,13347.0,13905.0,14429.0,14555.0,15664.0,43313.0,19.320204295559474,183.0,94.19642857142857,253.0,91.96428571428571,35773.0,15.4376955442874,177.0,94.38954415046223,221.0,92.98693018807778,30830.0,13.026687173593388,170.0,94.61440407903123,192.0,93.91332058636074,26125.0,10.823497242856494,156.0,95.0652658389048,167.0,94.71505889843999,24033.0,9.871234058283541,149.0,95.28812480101878,154.0,95.12893982808023
"Frederick County, Virginia",069,51,72120.0,77277.0,79453.0,81340.0,82321.0,90287.0,4403.0,4485.0,4768.0,4984.0,4751.0,5274.0,18167.0,25.189961175818087,358.0,88.61607142857143,146.0,95.37627551020408,13010.0,16.83553968192346,373.0,88.14153649984061,182.0,94.23015620019126,10834.0,13.635734333505333,366.0,88.36838750796686,176.0,94.4231994901211,8947.0,10.999508237029755,356.0,88.69786692136262,159.0,94.96975485514167,7966.0,9.676753197847443,348.0,88.95256287806431,161.0,94.90608086596626
"Fredericksburg city, Virginia",630,51,22314.0,24015.0,25931.0,27395.0,27853.0,28027.0,2284.0,2005.0,2260.0,2660.0,2722.0,2604.0,5713.0,25.602760598727258,633.0,79.8469387755102,139.0,95.59948979591837,4012.0,16.706225275869247,632.0,79.88524067580491,185.0,94.1345234300287,2096.0,8.082989472060476,760.0,75.81261950286807,433.0,86.23326959847036,632.0,2.306990326701963,1030.0,67.23973256924546,1024.0,67.43075453677173,174.0,0.6247082899508039,1340.0,57.37026424705508,1410.0,55.141674625915314
"Freeborn County, Minnesota",047,27,31211.0,31301.0,31129.0,30897.0,30751.0,30882.0,1528.0,1684.0,1646.0,1627.0,1639.0,1702.0,-329.0,-1.0541155361891597,2199.0,29.910714285714285,1959.0,37.56377551020408,-419.0,-1.3386153797003253,2102.0,33.025183296142814,1773.0,43.512910423971945,-247.0,-0.7934723248417819,1901.0,39.451880178457614,1660.0,47.13193116634799,-15.0,-0.048548402757553344,1557.0,50.4616364215218,1535.0,51.16205030245145,131.0,0.4260024064258072,1385.0,55.93759949060809,1455.0,53.709009869468325
"Freestone County, Texas",161,48,18936.0,19573.0,19657.0,19586.0,19585.0,19478.0,1513.0,1231.0,1061.0,961.0,947.0,1192.0,542.0,2.8622729193071406,1365.0,56.505102040816325,1380.0,56.02678571428571,-95.0,-0.485362489143204,1658.0,47.17883328020402,1623.0,48.29454893210073,-179.0,-0.9106170829729865,1777.0,43.40344168260038,1688.0,46.239643084767366,-108.0,-0.551414275502915,1725.0,45.113021330786374,1668.0,46.9277300222859,-107.0,-0.5463364820015304,1787.0,43.1391276663483,1726.0,45.08118433619867
"Fremont County, Colorado",043,08,47393.0,47040.0,46850.0,46809.0,46835.0,49007.0,3491.0,3450.0,3499.0,3132.0,2979.0,3191.0,1614.0,3.4055662228599237,1031.0,67.15561224489795,1309.0,58.29081632653062,1967.0,4.18154761904761,838.0,73.31845712464138,938.0,70.13069811922219,2157.0,4.604055496264681,751.0,76.09942638623328,779.0,75.20713830465264,2198.0,4.695678181546281,687.0,78.15982171283031,614.0,80.4839223177332,2172.0,4.637557382299562,657.0,79.11493155046163,556.0,82.33046800382043
"Fremont County, Idaho",043,16,12537.0,13133.0,13088.0,12945.0,12896.0,13370.0,911.0,940.0,887.0,726.0,676.0,768.0,833.0,6.644332774986039,1236.0,60.618622448979586,936.0,70.18494897959184,237.0,1.8046143303129591,1317.0,58.04909148868346,1257.0,59.96174689193497,282.0,2.154645476772621,1248.0,60.261312938177184,1119.0,64.37221159974506,425.0,3.283120896098879,1147.0,63.51480420248329,844.0,73.1614135625597,474.0,3.6755583126550917,1099.0,65.0429799426934,726.0,76.91817892390958
"Fremont County, Iowa",071,19,7488.0,7476.0,7291.0,7106.0,7019.0,6702.0,202.0,333.0,325.0,298.0,283.0,304.0,-786.0,-10.496794871794869,2548.0,18.78188775510204,2946.0,6.090561224489796,-774.0,-10.35313001605136,2413.0,23.11125278928913,2923.0,6.853681861651259,-589.0,-8.078452887121113,2328.0,25.84448693435309,2843.0,9.432759719566603,-404.0,-5.685336335491131,2246.0,28.525947150588983,2688.0,14.453995542820758,-317.0,-4.516312865080496,2194.0,30.18147086914995,2602.0,17.191977077363894
"Fremont County, Wyoming",013,56,37432.0,39515.0,40517.0,40755.0,40683.0,39434.0,2460.0,2628.0,2596.0,2511.0,2512.0,2254.0,2002.0,5.348365035263947,974.0,68.97321428571429,1073.0,65.81632653061224,-81.0,-0.2049854485638325,1630.0,48.07140580172139,1570.0,49.9840612049729,-1083.0,-2.67295209418269,2641.0,15.86998087954111,2063.0,34.289356277884,-1321.0,-3.2413200834253475,2799.0,10.920089143584846,2304.0,26.67940146450175,-1249.0,-3.0700784111299506,2819.0,10.283349251830627,2353.0,25.119388729703918
"Fresno County, California",019,06,890750.0,920623.0,939605.0,956749.0,963160.0,1003150.0,72255.0,70628.0,71475.0,73503.0,74972.0,77909.0,112400.0,12.618579848442323,57.0,98.21428571428571,510.0,83.76913265306123,82527.0,8.964255726828462,61.0,98.08734459674848,519.0,83.4874083519286,63545.0,6.762948260173163,69.0,97.83301465901847,545.0,82.66411727214786,46401.0,4.8498613533957124,67.0,97.89875835721108,588.0,81.31168417701369,39990.0,4.15195813779643,66.0,97.93059535179879,627.0,80.07004138809296
"Frio County, Texas",163,48,16136.0,17090.0,17522.0,18168.0,18542.0,18428.0,1227.0,1570.0,1682.0,1396.0,1370.0,2177.0,2292.0,14.204263758056523,931.0,70.34438775510205,434.0,86.19260204081633,1338.0,7.8291398478642416,941.0,70.03506534905961,602.0,80.84156837743066,906.0,5.17064262070539,975.0,68.96112173358827,706.0,77.53346080305927,260.0,1.4310876265962058,1252.0,60.17191977077364,1213.0,61.41356255969437,-114.0,-0.6148204077230046,1808.0,42.47055078000636,1749.0,44.34893346068131
"Frontier County, Nebraska",063,31,2643.0,2779.0,2568.0,2573.0,2599.0,2512.0,194.0,146.0,103.0,82.0,108.0,126.0,-131.0,-4.956488838441164,1956.0,37.6594387755102,2523.0,19.57908163265306,-267.0,-9.607772580064767,1894.0,39.655722027414726,2885.0,8.065030283710552,-56.0,-2.180685358255452,1587.0,49.45825366475462,1975.0,37.09369024856596,-61.0,-2.3707734162456306,1641.0,47.78732887615409,2112.0,32.79210442534225,-87.0,-3.347441323585998,1745.0,44.47628143903216,2416.0,23.113658070678127
"Fulton County, Arkansas",049,05,11700.0,12301.0,12266.0,12224.0,12186.0,12072.0,542.0,516.0,507.0,511.0,514.0,522.0,372.0,3.1794871794871726,1466.0,53.2844387755102,1331.0,57.58928571428571,-229.0,-1.8616372652629831,1836.0,41.50462225055786,1870.0,40.42078418871533,-194.0,-1.5816076960704417,1807.0,42.44741873804971,1853.0,40.98151688973869,-152.0,-1.2434554973821954,1818.0,42.15218083412926,1847.0,41.22890799108564,-114.0,-0.9354997538158494,1808.0,42.47055078000636,1834.0,41.642788920725884
"Fulton County, Georgia",121,13,987148.0,907811.0,948554.0,983903.0,996757.0,1054286.0,88365.0,79479.0,80904.0,82352.0,83539.0,91827.0,67138.0,6.801209139865549,110.0,96.52423469387756,920.0,70.69515306122449,146475.0,16.13496641922163,34.0,98.94803952821167,198.0,93.72011475932419,105732.0,11.146650586049933,37.0,98.8527724665392,268.0,91.49139579349904,70383.0,7.1534490696745445,39.0,98.79019420566698,378.0,87.99745304043299,57529.0,5.771617355082537,42.0,98.69468322190386,432.0,86.2782553326966
"Fulton County, Illinois",057,17,36860.0,37122.0,36829.0,36323.0,36047.0,34022.0,2372.0,2280.0,2259.0,2226.0,2149.0,2217.0,-2838.0,-7.69940314704286,3004.0,4.241071428571429,2797.0,10.841836734693878,-3100.0,-8.350843165777711,3010.0,4.080331526936563,2798.0,10.838380618425248,-2807.0,-7.621711151538191,3008.0,4.174633524537922,2803.0,10.707456978967496,-2301.0,-6.3348291715992655,2989.0,4.871060171919771,2757.0,12.257242916268703,-2025.0,-5.617665825172691,2979.0,5.1894301177968805,2741.0,12.76663482967208
"Fulton County, Indiana",049,18,20251.0,20745.0,20698.0,20527.0,20412.0,20400.0,1145.0,1201.0,1168.0,1110.0,1127.0,1178.0,149.0,0.7357661350056777,1634.0,47.92729591836735,1690.0,46.141581632653065,-345.0,-1.6630513376717282,2017.0,35.73477845074912,1830.0,41.695887790883006,-298.0,-1.4397526331046517,1985.0,36.77501593371574,1810.0,42.35181644359465,-127.0,-0.6186973254737715,1762.0,43.935052531041066,1696.0,46.03629417382999,-12.0,-0.05878894767783471,1597.0,49.18815663801337,1592.0,49.34734161095193
"Fulton County, Kentucky",075,21,6918.0,6836.0,6650.0,6422.0,6323.0,6507.0,434.0,369.0,395.0,363.0,367.0,444.0,-411.0,-5.941023417172597,2276.0,27.455357142857146,2643.0,15.752551020408163,-329.0,-4.812755997659446,1995.0,36.43608543194134,2371.0,24.450111571565188,-143.0,-2.1503759398496247,1716.0,45.34735500318675,1970.0,37.25302740599108,85.0,1.323575210214889,1414.0,55.014326647564474,1244.0,60.42661572747533,184.0,2.910011070694285,1332.0,57.62496020375677,873.0,72.23814071951608
"Fulton County, New York",035,36,55031.0,55456.0,55165.0,54606.0,54297.0,53588.0,3299.0,3175.0,3234.0,3067.0,3055.0,3045.0,-1443.0,-2.622158419799747,2798.0,10.809948979591837,2196.0,30.006377551020407,-1868.0,-3.368436237738026,2853.0,9.085113165444692,2117.0,32.54701944532993,-1577.0,-2.858696637360647,2809.0,10.51625239005736,2107.0,32.88718929254302,-1018.0,-1.8642640002930033,2681.0,14.676854504934733,1995.0,36.51703279210442,-709.0,-1.3057811665469599,2573.0,18.115249920407514,1942.0,38.2043935052531
"Fulton County, Ohio",051,39,42482.0,42702.0,42601.0,42485.0,42466.0,42709.0,2161.0,2352.0,2272.0,2154.0,2177.0,2399.0,227.0,0.5343439574408082,1566.0,50.09566326530612,1716.0,45.3125,7.0,0.016392674816168018,1523.0,51.48230793751992,1535.0,51.09977685686962,108.0,0.25351517570009197,1378.0,56.118546845124285,1466.0,53.314212874442326,224.0,0.5272449099682275,1281.0,59.24864692773002,1412.0,55.07800063673989,243.0,0.5722224838694556,1267.0,59.69436485195797,1424.0,54.695956701687365
"Fulton County, Pennsylvania",057,42,14808.0,14858.0,14779.0,14694.0,14653.0,14529.0,828.0,760.0,784.0,765.0,761.0,849.0,-279.0,-1.8841166936790943,2134.0,31.98341836734694,2086.0,33.5140306122449,-329.0,-2.214295329115623,1995.0,36.43608543194134,1931.0,38.47625119540963,-250.0,-1.6915894174166057,1909.0,39.19694072657744,1871.0,40.40790312300829,-165.0,-1.1229073091057584,1841.0,41.41992995861191,1823.0,41.9929958611907,-124.0,-0.8462430901521878,1831.0,41.73829990448902,1811.0,42.375039796243236
"Furnas County, Nebraska",065,31,4681.0,4927.0,4920.0,4887.0,4850.0,4655.0,82.0,175.0,207.0,208.0,220.0,236.0,-26.0,-0.5554368724631442,1832.0,41.61352040816326,1889.0,39.795918367346935,-272.0,-5.520600771260398,1901.0,39.432578897035384,2499.0,20.369780044628627,-265.0,-5.386178861788615,1926.0,38.65519439133206,2554.0,18.64244741873805,-232.0,-4.74728872518928,1974.0,37.185609678446355,2566.0,18.33810888252149,-195.0,-4.020618556701027,1994.0,36.54886978669214,2529.0,19.516077682266793
"Gadsden County, Florida",039,12,46725.0,46205.0,46860.0,46424.0,46153.0,44233.0,3180.0,3069.0,2942.0,2754.0,2692.0,2820.0,-2492.0,-5.333333333333334,2969.0,5.357142857142857,2571.0,18.0484693877551,-1972.0,-4.267936370522674,2872.0,8.479438954415047,2272.0,27.60599298693019,-2627.0,-5.606060606060604,2982.0,5.003186743148502,2586.0,17.622689611217336,-2191.0,-4.7195416164053094,2977.0,5.253104106972302,2560.0,18.529130850047757,-1920.0,-4.160076268064916,2967.0,5.57147405284941,2556.0,18.656478828398598
"Gage County, Nebraska",067,31,22935.0,22423.0,22055.0,21818.0,21778.0,21706.0,1143.0,1088.0,1065.0,1042.0,1008.0,1097.0,-1229.0,-5.358622193154572,2722.0,13.233418367346939,2576.0,17.8890306122449,-717.0,-3.1976095972884977,2374.0,24.354478801402614,2092.0,33.34395919668473,-349.0,-1.582407617320336,2046.0,34.83110261312938,1854.0,40.94964945825367,-112.0,-0.513337611146758,1734.0,44.82648837949698,1653.0,47.40528494110156,-72.0,-0.33060887133804506,1711.0,45.55873925501432,1677.0,46.6411970709965
"Gaines County, Texas",165,48,14840.0,17123.0,18019.0,18916.0,19485.0,21167.0,820.0,1151.0,1287.0,1472.0,1379.0,1247.0,6327.0,42.63477088948786,616.0,80.3890306122449,36.0,98.88392857142857,4044.0,23.617356771593755,630.0,79.9489958559133,80.0,97.48167038571884,3148.0,17.470447860591598,635.0,79.79604843849586,93.0,97.06819630337795,2251.0,11.899978853880322,680.0,78.38268067494428,136.0,95.70200573065902,1682.0,8.63228124198101,729.0,76.82266794014645,209.0,93.37790512575613
"Galax city, Virginia",640,51,6806.0,6959.0,6977.0,6876.0,6858.0,6681.0,524.0,695.0,540.0,378.0,341.0,319.0,-125.0,-1.8366147516896802,1945.0,38.01020408163265,2071.0,33.99234693877551,-278.0,-3.9948268429372047,1911.0,39.11380299649346,2229.0,28.97672935926044,-296.0,-4.242511107926039,1982.0,36.87061822817081,2348.0,25.207138304652645,-195.0,-2.8359511343804544,1895.0,39.70073225087552,2210.0,29.672078955746578,-177.0,-2.580927384076992,1953.0,37.854186564788286,2236.0,28.844317096466092
"Gallatin County, Illinois",059,17,5921.0,5685.0,5516.0,5385.0,5325.0,5038.0,391.0,322.0,287.0,260.0,258.0,255.0,-883.0,-14.913021449079544,2601.0,17.091836734693878,3061.0,2.423469387755102,-647.0,-11.380826737027261,2322.0,26.012113484220595,2965.0,5.5148230793751996,-478.0,-8.665699782451053,2214.0,29.47737412364563,2880.0,8.253664754620777,-347.0,-6.44382544103993,2171.0,30.913721744667306,2769.0,11.875198981216172,-287.0,-5.389671361502346,2159.0,31.295765679719835,2719.0,13.46704871060172
"Gallatin County, Kentucky",077,21,8090.0,8503.0,8525.0,8567.0,8543.0,8694.0,305.0,432.0,495.0,528.0,549.0,589.0,604.0,7.466007416563669,1341.0,57.27040816326531,857.0,72.70408163265306,191.0,2.246266023756327,1348.0,57.060886197003505,1192.0,62.033790245457446,169.0,1.982404692082107,1329.0,57.680050987890375,1156.0,63.19311663479924,127.0,1.4824325901715785,1372.0,56.35148042024832,1202.0,61.763769500159185,151.0,1.7675289710874509,1365.0,56.574339382362304,1131.0,64.02419611588665
"Gallatin County, Montana",031,30,86532.0,89146.0,91499.0,95323.0,97958.0,116725.0,7989.0,8070.0,7822.0,7692.0,7913.0,10128.0,30193.0,34.89229418018767,252.0,91.99617346938776,56.0,98.24617346938776,27579.0,30.936890045543276,231.0,92.66815428753587,36.0,98.88428434810328,25226.0,27.569700215302895,206.0,93.46717654557042,27.0,99.17144678138942,21402.0,22.452083967143288,190.0,93.98280802292264,24.0,99.26774912448265,18767.0,19.15821066171217,186.0,94.11015600127348,29.0,99.1085641515441
"Gallia County, Ohio",053,39,30837.0,30954.0,30859.0,30565.0,30376.0,29369.0,2059.0,1861.0,1815.0,1812.0,1805.0,1688.0,-1468.0,-4.760514965787854,2802.0,10.682397959183673,2496.0,20.440051020408163,-1585.0,-5.120501389158106,2790.0,11.093401338858783,2423.0,22.79247688874721,-1490.0,-4.828413104766838,2793.0,11.026131293817718,2465.0,21.478648820905036,-1196.0,-3.9129723539996775,2754.0,12.352753900031837,2435.0,22.50875517351162,-1007.0,-3.3151171977877314,2732.0,13.053167780961477,2408.0,23.368354027379816
"Galveston County, Texas",167,48,282440.0,289658.0,296669.0,308163.0,314485.0,347084.0,19584.0,19146.0,19224.0,19592.0,20530.0,22386.0,64644.0,22.887692961336924,112.0,96.46045918367348,171.0,94.57908163265306,57426.0,19.825449322994704,112.0,96.4615875039847,121.0,96.17468919349697,50415.0,16.993686566510146,102.0,96.78138942001274,102.0,96.78138942001274,38921.0,12.630004250997029,94.0,97.03915950334289,117.0,96.30690862782554,32599.0,10.365836208404211,95.0,97.00732250875518,143.0,95.47914676854505
"Garden County, Nebraska",069,31,1856.0,2013.0,1966.0,1823.0,1930.0,1726.0,65.0,101.0,108.0,96.0,81.0,60.0,-130.0,-7.004310344827591,1954.0,37.723214285714285,2744.0,12.531887755102042,-287.0,-14.257327372081473,1927.0,38.60376155562639,3044.0,2.996493465094039,-240.0,-12.207527975584942,1886.0,39.929891650732955,3019.0,3.824091778202677,-97.0,-5.320899616017549,1710.0,45.59057624960204,2650.0,15.663801337153775,-204.0,-10.5699481865285,2012.0,35.97580388411334,3031.0,3.5339063992359123
"Garfield County, Colorado",045,08,52878.0,55696.0,56687.0,57076.0,57495.0,61221.0,3863.0,4303.0,4271.0,3951.0,3855.0,3952.0,8343.0,15.777828208328604,539.0,82.84438775510205,372.0,88.16964285714286,5525.0,9.919922436081595,561.0,82.14854956965253,443.0,85.91010519604718,4534.0,7.998306490024176,548.0,82.5685149776928,445.0,85.8508604206501,4145.0,7.262246828789687,512.0,83.73129576567973,371.0,88.22031200254696,3726.0,6.48056352726325,502.0,84.04966571155683,367.0,88.3476599808978
"Garfield County, Montana",033,30,1135.0,1162.0,1145.0,1047.0,1061.0,972.0,31.0,32.0,39.0,48.0,56.0,46.0,-163.0,-14.361233480176217,1997.0,36.35204081632653,3048.0,2.8380102040816326,-190.0,-16.35111876075731,1784.0,43.162256933375836,3080.0,1.8489002231431302,-173.0,-15.109170305676855,1769.0,43.658381134480564,3080.0,1.880178457616316,-75.0,-7.163323782234954,1666.0,46.99140401146132,2843.0,9.519261381725565,-89.0,-8.38831291234684,1748.0,44.38077045526902,2953.0,6.017191977077363
"Garfield County, Nebraska",071,31,1902.0,2105.0,1947.0,1933.0,1968.0,1889.0,39.0,62.0,73.0,81.0,78.0,155.0,-13.0,-0.6834910620399537,1815.0,42.15561224489796,1905.0,39.285714285714285,-216.0,-10.261282660332538,1818.0,42.078418871533316,2920.0,6.949314631813835,-58.0,-2.9789419619928093,1589.0,49.39451880178458,2129.0,32.18610579987253,-44.0,-2.2762545266425294,1609.0,48.80611270296084,2081.0,33.779051257561285,-79.0,-4.014227642276424,1731.0,44.921999363260106,2527.0,19.579751671442217
"Garfield County, Oklahoma",047,40,57700.0,59680.0,60956.0,62192.0,62481.0,62628.0,4148.0,4320.0,4454.0,4579.0,4346.0,4280.0,4928.0,8.540727902946266,678.0,78.41198979591837,767.0,75.57397959183673,2948.0,4.939678284182314,720.0,77.08001275103602,853.0,72.8402932738285,1672.0,2.7429621366231283,816.0,74.02804333970681,1020.0,67.52708731676226,436.0,0.7010547980447646,1137.0,63.83317414836039,1362.0,56.66985036612544,147.0,0.235271522542857,1374.0,56.28780643107291,1520.0,51.63960522126712
"Garfield County, Utah",017,49,4488.0,5052.0,5123.0,5069.0,5020.0,5061.0,314.0,255.0,247.0,225.0,225.0,305.0,573.0,12.767379679144387,1351.0,56.951530612244895,506.0,83.89668367346938,9.0,0.1781472684085461,1521.0,51.54606311762831,1504.0,52.08798214854957,-62.0,-1.2102283818075321,1597.0,49.1395793499044,1759.0,43.977055449330784,-8.0,-0.15782205563227292,1536.0,51.130213307863734,1556.0,50.493473416109524,41.0,0.8167330677290918,1510.0,51.95797516714422,1363.0,56.63801337153773
"Garfield County, Washington",023,53,2129.0,2244.0,2249.0,2230.0,2231.0,2278.0,75.0,86.0,128.0,116.0,134.0,66.0,149.0,6.99859088774073,1634.0,47.92729591836735,906.0,71.14158163265306,34.0,1.5151515151515138,1489.0,52.56614599936245,1298.0,58.654765699713096,29.0,1.2894619831036014,1481.0,52.836201402166985,1274.0,59.432759719566604,48.0,2.152466367713002,1457.0,53.6453358802929,1060.0,66.28462273161414,47.0,2.1066786194531506,1504.0,52.14899713467048,1047.0,66.69850366125438
"Garland County, Arkansas",051,05,96285.0,95914.0,96547.0,96954.0,97119.0,99694.0,5397.0,5238.0,5195.0,5343.0,5618.0,5526.0,3409.0,3.5405307161032296,779.0,75.19132653061224,1285.0,59.056122448979586,3780.0,3.941030506495413,653.0,79.21581128466688,953.0,69.65253426840931,3147.0,3.2595523423824657,636.0,79.76418100701083,951.0,69.72594008922881,2740.0,2.8260824721001665,618.0,80.35657433938236,929.0,70.45526902260426,2575.0,2.6513864434353662,602.0,80.86596625278574,926.0,70.5507800063674
"Garrard County, Kentucky",079,21,16829.0,16902.0,16896.0,16976.0,17051.0,17018.0,1156.0,916.0,827.0,812.0,827.0,892.0,189.0,1.1230613821379798,1592.0,49.266581632653065,1629.0,48.08673469387755,116.0,0.6863093125073938,1405.0,55.243863563914566,1435.0,54.28753586228881,122.0,0.7220643939394034,1360.0,56.69216061185468,1385.0,55.89547482472913,42.0,0.24740810556078685,1472.0,53.16778096147724,1478.0,52.976758993950966,-33.0,-0.1935370359509747,1635.0,47.97835084368035,1630.0,48.13753581661891
"Garrett County, Maryland",023,24,29631.0,30128.0,30014.0,29813.0,29677.0,28955.0,1705.0,1568.0,1498.0,1481.0,1518.0,1669.0,-676.0,-2.2813944855050505,2479.0,20.982142857142858,2140.0,31.79209183673469,-1173.0,-3.893388210302706,2643.0,15.779407076824992,2211.0,29.550525980235893,-1059.0,-3.528353435063636,2627.0,16.316124920331422,2219.0,29.31803696622052,-858.0,-2.877939154060305,2605.0,17.096466093600764,2221.0,29.32187201528176,-722.0,-2.4328604643326535,2583.0,17.796879974530405,2202.0,29.926774912448266
"Garvin County, Oklahoma",049,40,27027.0,27498.0,27410.0,27455.0,27570.0,25949.0,1742.0,1654.0,1656.0,1525.0,1549.0,1497.0,-1078.0,-3.9886039886039892,2673.0,14.795918367346939,2391.0,23.78826530612245,-1549.0,-5.633136955414941,2782.0,11.348422059292318,2513.0,19.92349378386994,-1461.0,-5.330171470266332,2788.0,11.18546845124283,2540.0,19.088591459528363,-1506.0,-5.485339646694587,2848.0,9.36007640878701,2667.0,15.122572429162688,-1621.0,-5.879579252811029,2919.0,7.099649793059536,2767.0,11.938872970391595
"Garza County, Texas",169,48,4743.0,6319.0,6356.0,6410.0,6614.0,5734.0,413.0,567.0,457.0,380.0,485.0,276.0,991.0,20.893948977440434,1183.0,62.308673469387756,207.0,93.4311224489796,-585.0,-9.257793954739679,2272.0,27.60599298693019,2856.0,8.989480395282117,-622.0,-9.786028949024539,2355.0,24.984066284257487,2936.0,6.469088591459528,-676.0,-10.546021840873632,2489.0,20.78955746577523,3008.0,4.2661572747532635,-880.0,-13.305110371938312,2671.0,14.995224450811842,3086.0,1.7828716969118115
"Gasconade County, Missouri",073,29,15327.0,15274.0,15083.0,14948.0,14875.0,14803.0,789.0,736.0,704.0,696.0,713.0,794.0,-524.0,-3.4188034188034178,2374.0,24.330357142857142,2305.0,26.53061224489796,-471.0,-3.0836715987953345,2162.0,31.112527892891293,2070.0,34.045266177876954,-280.0,-1.8563946164556144,1950.0,37.890376035691524,1909.0,39.19694072657744,-145.0,-0.9700294353759742,1802.0,42.66157274753263,1791.0,43.01177968799745,-72.0,-0.4840336134453782,1711.0,45.55873925501432,1712.0,45.52690226042662
"Gaston County, North Carolina",071,37,202149.0,204788.0,207263.0,209807.0,211753.0,226097.0,12605.0,11890.0,11963.0,12413.0,12892.0,15098.0,23948.0,11.846707131868083,300.0,90.4655612244898,553.0,82.39795918367348,21309.0,10.405394847354344,277.0,91.20178514504303,415.0,86.80267771756455,18834.0,9.087005398937587,260.0,91.74633524537921,366.0,88.36838750796686,16290.0,7.764278598902807,239.0,92.4227952881248,332.0,89.46195479146769,14344.0,6.773930003352957,235.0,92.55014326647564,337.0,89.30276981852913
"Gates County, North Carolina",073,37,11555.0,12103.0,11982.0,11724.0,11615.0,10584.0,503.0,552.0,578.0,579.0,668.0,521.0,-971.0,-8.403288619645178,2626.0,16.294642857142858,2849.0,9.183673469387756,-1519.0,-12.550607287449388,2775.0,11.571565189671661,3005.0,4.239719477207523,-1398.0,-11.667501251877821,2764.0,11.950286806883364,3002.0,4.365838113448056,-1140.0,-9.723643807574211,2731.0,13.085004775549189,2981.0,5.125756128621458,-1031.0,-8.876452862677574,2739.0,12.830308818847499,2977.0,5.253104106972302
